Exercício: 2017
Período: 1o. bimestre
Escopo: Estados/DF
Anexo 01 - Balanço Orçamentário
Tabela: Receitas Orçamentárias
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";3248955,16
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";1738678,75
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";27884889,99
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";18184036,99
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";18184036,99
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";9700853,00
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";9700853,00
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";111272983,43
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";1427346708,42
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";1427346708,42
Governo do Estado de Sergipe;28;SE;2265779;"No Bimestre (b)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";1427346708,42
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";16,49
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";18,92
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";17,83
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Impostos";"siconfi-cor_Impostos";17,6
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Taxas";"siconfi-cor_Taxas";29,3
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";15,51
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";15,51
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";16,45
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";34,48
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";15,28
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";25,35
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";19,8
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";19,94
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";131,16
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";0,52
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";22,42
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";20,22
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";102,4
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";20,85
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";8,41
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";2,38
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";4,6
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";7,95
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";3,75
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";3,78
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";14,8
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";16,34
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";16,34
Governo do Estado de Sergipe;28;SE;2265779;"% (b/a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";16,34
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";1316073724,99
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";1288188835,00
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";424001992,65
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Impostos";"siconfi-cor_Impostos";410013158,52
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Taxas";"siconfi-cor_Taxas";13988834,13
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";67065750,57
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";67065750,57
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";26607026,53
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";3420777,73
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";23186248,8
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";38281225,17
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";713786218,99
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";713516479,31
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";131163,33
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";138576,35
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";18446621,09
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";8276802,32
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";5182184,86
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";3248955,16
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";1738678,75
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";27884889,99
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";18184036,99
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";18184036,99
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";9700853,00
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";9700853,00
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";111272983,43
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";1427346708,42
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";1427346708,42
Governo do Estado de Sergipe;28;SE;2265779;"Até o Bimestre (c)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";1427346708,42
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";16,49
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";18,92
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";17,83
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Impostos";"siconfi-cor_Impostos";17,6
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Taxas";"siconfi-cor_Taxas";29,3
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";15,51
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";15,51
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";16,45
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";34,48
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";15,28
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";25,35
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";19,8
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";19,94
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";131,16
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";0,52
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";22,42
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";20,22
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";102,4
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";20,85
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";8,41
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";2,38
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";4,6
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";7,95
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";3,75
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";3,78
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";14,8
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";16,34
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";16,34
Governo do Estado de Sergipe;28;SE;2265779;"% (c/a)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";16,34
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";6665810249,01
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";5521670522,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";1953845757,35
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Impostos";"siconfi-cor_Impostos";1920086841,48
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Taxas";"siconfi-cor_Taxas";33758915,87
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";365342249,43
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";365342249,43
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";135103013,47
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";6500322,27
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";128602691,2
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";17000,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Receita da Produção Vegetal";"siconfi-cor_ReceitaDaProducaoVegetal";17000,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";112702474,83
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";2890846081,01
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";2864172820,69
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasCorrentesDeInstituicoesPrivadas";-31163,33
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";26704423,65
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";63813945,91
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";32661297,68
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Indenizações e Restituições";"siconfi-cor_IndenizacoesERestituicoes";-121284,86
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Receita da Dívida Ativa";"siconfi-cor_ReceitaDaDividaAtiva";12331061,84
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Receitas Correntes Diversas";"siconfi-cor_ReceitasCorrentesDiversas";18942871,25
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITAS DE CAPITAL";"siconfi-cor_ReceitasDeCapital";1144139727,01
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"OPERAÇÕES DE CRÉDITO";"siconfi-cor_ReceitasDeOperacoesDeCredito";377115963,01
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Operações de Crédito Internas";"siconfi-cor_OperacoesDeCreditoInternas";210615963,01
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Operações de Crédito Externas";"siconfi-cor_OperacoesDeCreditoExternas";166500000,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"ALIENAÇÃO DE BENS";"siconfi-cor_AlienacaoDeBens";518079617,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Alienação de Bens Móveis";"siconfi-cor_AlienacaoDeBensMoveis";5925300,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Alienação de Bens Imóveis";"siconfi-cor_AlienacaoDeBensImoveis";512154317,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"TRANSFERÊNCIAS DE CAPITAL";"siconfi-cor_TransferenciasDeCapital";248744147,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Transferências de Instituições Privadas";"siconfi-cor_TransferenciasDeCapitalDeInstituicoesPrivadas";1900000,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Transferências de Convênios";"siconfi-cor_TransferenciasDeCapitalDeConvenios";246844147,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"OUTRAS RECEITAS DE CAPITAL";"siconfi-cor_OutrasReceitasDeCapital";200000,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"Outras Receitas de Capital";"siconfi-cor_RREO1OutrasReceitasDeCapital";200000,00
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentariasTotal";640727359,57
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"SUBTOTAL DAS RECEITAS (III) = (I + II)";"siconfi-cor_SubtotalDasReceitas";7306537608,58
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"SUBTOTAL COM REFINANCIAMENTO (V) = (III + IV)";"siconfi-cor_SubtotalReceitasComRefinanciamento";7306537608,58
Governo do Estado de Sergipe;28;SE;2265779;"SALDO (a-c)";"TOTAL (VII) = (V + VI)";"siconfi-cor_TotalReceitas";7306537608,58
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";23364938898,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"RECEITAS CORRENTES";"siconfi-cor_ReceitasCorrentes";22764324193,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"RECEITA TRIBUTÁRIA";"siconfi-cor_ReceitaTributaria";12141252867,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Impostos";"siconfi-cor_Impostos";11198971829,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Taxas";"siconfi-cor_Taxas";942281038,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"RECEITA DE CONTRIBUIÇÕES";"siconfi-cor_ReceitaDeContribuicoes";1596378180,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Contribuições Sociais";"siconfi-cor_ContribuicoesSociais";1596378180,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"RECEITA PATRIMONIAL";"siconfi-cor_ReceitaPatrimonial";438530784,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Receitas Imobiliárias";"siconfi-cor_ReceitasImobiliarias";4410258,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Receitas de Valores Mobiliários";"siconfi-cor_ReceitasDeValoresMobiliarios";427256646,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Receita de Concessões e Permissões";"siconfi-cor_ReceitaDeConcessoesEPermissoes";6863880,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"RECEITA AGROPECUÁRIA";"siconfi-cor_ReceitaAgropecuaria";110000,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Receita da Produção Vegetal";"siconfi-cor_ReceitaDaProducaoVegetal";110000,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"RECEITA INDUSTRIAL";"siconfi-cor_ReceitaIndustrial";6024472,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Receita da Indústria de Transformação";"siconfi-cor_ReceitaDaIndustriaDeTransformacao";6024472,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"RECEITA DE SERVIÇOS";"siconfi-cor_ReceitaDeServicos";664061078,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"TRANSFERÊNCIAS CORRENTES";"siconfi-cor_TransferenciasCorrentes";7320884139,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Transferências Intergovernamentais";"siconfi-cor_TransferenciasCorrentesIntergovernamentais";7271552722,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Transferências de Convênios";"siconfi-cor_TransferenciasCorrentesDeConvenios";49331417,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"OUTRAS RECEITAS CORRENTES";"siconfi-cor_OutrasReceitasCorrentes";597082673,00
Governo do Estado do Pará;15;PA;8272724;"PREVISÃO INICIAL";"Multas e Juros de Mora";"siconfi-cor_MultasEJurosDeMora";115440245,00
